index,name,synopsis,genre,netflix,tiving
307,리파겐,"실화를 바탕으로 한 이 영화에서는 2차 대전 중, 숨어 있는 유대인들을 갈취하고 수백 명을 죽음의 수용소로 팔아넘긴 네덜란드의 전범, 안드레스 리파겐의 일생을 다룬다.","네덜란드 작품, 밀리터리 영화, 실화 바탕 영화",1,0
308,그때 그 사람들,"""오늘이다, 내가 처치한다."" 중앙정보부장은 투사인가, 돈키호테인가? 1979년 궁정동에서 벌어진 대통령 암살을 소재로 픽션을 가미한 블랙코미디.",코미디,1,0
311,리턴 투 스페이스,일론 머스크와 스페이스X 엔지니어들이 역사적인 임무에 착수한다. 목표는 NASA 우주비행사를 국제 우주정거장으로 돌려보내 우주 여행에 혁명을 일으키는 것.,"다큐멘터리 영화, 과학 & 자연 다큐멘터리, 미국 영화",1,0
312,말하지 못한 이야기: AND1의 흥망성쇠,뉴욕 길거리농구에서 영감을 받아 영향력이 어마어마했던 브랜드 AND1. 각 지역의 전설로 불리는 길거리농구 선수들을 세계적인 아이콘으로 만들었다. 그런데 브랜드는 왜 문을 닫게 됐을까?,"다큐멘터리 영화, 다큐멘터리·역사, 미국 영화",1,0
313,용서받지 못한 자,"전역하고 1년. 군대 기억 따위는 말끔히 삭제한 민간인 태정에게 내무반 시절 부사수였던 동창 승영이 찾아온다. 힘들고 불안해 보이는 승영, 그동안 무슨 일이 있었던 거야?","밀리터리 영화, 드라마 장르, 인디 영화",1,0
315,미션 임파서블,작전 수행 중 함정에 빠진 비밀 조직의 리더. 조직 내부의 스파이를 찾고 일급 기밀 명단이 적의 손에 들어가지 않도록 막아야 한다.,"영화·스파이, 미국 영화, 액션 & 어드벤처",1,0
316,중경삼림 리마스터링,각자의 방식으로 이별을 극복해내려는 두 경찰. 미지의 두 여성을 만나게 되면서 이들의 인생에는 새로운 사랑이 찾아온다.,"홍콩 작품, 중국 영화, 드라마 장르",1,0
317,마이너리티 리포트,"범죄를 사전에 예측할 수 있는 시스템을 갖추게 된 가까운 미래. 곧 발생할 살인 사건의 가해자로 범죄 예방 수사국 소속 반장이 지목되고, 반장은 자신의 미래로부터 도망치기 시작한다.","SF 영화, 미국 영화, 도서 원작 영화",1,0
318,극장판 짱구는 못말려 23기 : 나의 이사 이야기 선인장 대습격,"멕시코 지사로 발령이 난 아빠를 따라 함께 이사를 한 짱구 가족. 무시무시한 선인장 괴물에 맞서, 짱구네 식구들의 서바이벌 승부가 시작된다.","일본 작품, 가족 영화, 애니메이션 영화",1,0
319,본 슈프리머시,누군가에게 쫓기고 있다. 하지만 이유는 모른다. 기억을 잃은 전직 CIA 요원이 음모에 연루돼 제거의 대상이 됐다. 그리고 조각조각 맞춰지는 기억들. 지금부터는 반격이다!,"미스터리, 미국 영화, 도서 원작 영화",1,0
320,샌 안드레아스,진도 9의 대지진이 발생한 캘리포니아. 한 구조 헬기 조종사가 소원해진 아내와 하나밖에 없는 딸을 구하기 위해 긴박한 현장 속으로 몸을 내던진다.,"미국 영화, 액션 & 어드벤처",1,0
322,라이프,"최초의 화성 생명체를 발견했다! 전 세계의 흥분도 잠시, 생명체는 무서운 속도로 자라 인류를 위협하는 지능까지 갖추고, 이로써 위대한 발견은 끔찍한 공포로 뒤바뀐다.","SF 영화, 미국 영화, 호러 영화",1,0
323,지금 만나러 갑니다,"아내가 세상을 떠났다. 비 오는 날 돌아오겠단 약속만 남긴 채. 약속을 믿기에 비가 오자마자 엄마를 마중하러 간 아들. 그런데 진짜로 그녀가 나타날 줄은. 아내와 똑같이 생겼지만, 아무것도 기억하지 못하는 그녀가 우리 삶에 들어왔다.","도서 원작 영화, 드라마 장르, 로맨틱한 영화",1,0
324,아빠가 되는 중,"아내를 잃었다. 그와 동시에 아빠가 되었고. 맷은 슬픔과 싸운다. 우는 딸에게 자장가를 불러주고, 분유를 먹이고, 쉴 새 없이 기저귀를 갈면서. 마음을 울리는 실화 바탕의 이야기.","실화 바탕 영화, 미국 영화, 도서 원작 영화",1,0
325,K-19 위도우메이커,소련 최초의 핵탄두 잠수함에 탑승한 보스트리코브 함장. 항해 도중 예기치 못한 사건으로 핵폭발의 위기를 맞는다. 모두를 구하기 위해 시각을 다투는 분투가 시작되는데.,"밀리터리 영화, 미국 영화, 액션 & 어드벤처",1,0
327,뺑반,"경찰 내사과 은시연. 비리 용의자 F1 레이서 재철을 향해 수사망을 좁히던 중 뺑소니 전담반, 일명 '뺑반'으로 좌천된다. 알고 보니 뺑반도 재철을 수사 중. 물불 안 가리는 스피드광, 네 놈을 잡으러 최강 팀플레이 뺑반이 간다!",액션 & 어드벤처,1,0
328,내가 그 소녀들이다,"어린 소녀들을 납치한 극악무도한 조직. 인신매매 단속반 형사가 그들을 쫓는다. 그러다 발견한 놀라운 사실, 누군가 범인들을 노리고 있다. 한 명씩 차례대로 처단하면서.","남아공 작품, 미스터리, 아프리카 영화",1,0
329,루디 이야기,"노트르담 미식축구팀 선수가 되는 게 꿈인 루디. 그러나 성적과 체격 모두 미달에, 몽상가 취급만 받을 뿐이다. 하지만 미래는 꿈꾸는 자의 것. 결국 편입에 성공해 연습생이 되는데, 과연 높은 선발의 벽을 넘어 꿈을 이룰 수 있을까?","가족 영화, 실화 바탕 영화, 미국 영화",1,0
331,이집트 왕자,노예로 태어나 파라오의 아들로 자란 모세는 히브리인을 이끌어 노예에서 해방해야 하는 그의 운명을 받아들인다.,"뮤지컬, 어린이 음악, 가족 영화",1,0
332,정직한 후보,"뻥치시네. 입만 열면 거짓말인 구라의 달인 주상숙. 유권자를 현혹하는 그녀의 세 치 혀는 오늘도 풀가동이다. 근데 이를 어째? 갑자기 거짓말을 못 하게 된 입. 그녀 인생 최대의 위기가 찾아오고, 세상이 '참말로' 발칵 뒤집힌다.",코미디,1,0
333,해무,왕년에 바다를 주름잡던 어선이 매각되려 하자 선원들은 이를 막기 위해 돈을 받고 불법 이민자를 한국에 밀입국 시키려 한다.,스릴러 영화,1,0
334,아무도 모른다,크리스마스까지 온다는 쪽지를 남기고 엄마가 사라졌다. 하루아침에 어른이 되어야만 한 12살 소년은 세 동생들과 하루하루를 버텨나간다. 버려진 아이들의 가슴 아픈 이야기.,"일본 작품, 드라마 장르",1,0
335,원스 어폰 어 타임 인... 할리우드,"1969년 할리우드. 한물간 배우 릭과 그의 스턴트맨 대역이자 친구인 클리프. 시원찮은 배역만 전전하다, 영화계에서 제일 핫한 로만 폴란스키 부부가 옆집에 이사를 오면서 인생 역전을 꿈꾼다. 박스오피스를 강타한 타란티노의 화제작.","미국 영화, 코미디, 블록버스터 코미디",1,0
336,루저스,볼리비아로 파견된 5인의 엘리트 특공대. 뼈아픈 배신으로 암살 위협을 받고 간신히 탈출한다. 이들 앞에 나타난 한 여자가 솔깃한 제안을 하자 복수를 다짐하는 팀. 통쾌한 반격이 시작된다.,"영화·스파이, 미국 영화, 액션 & 어드벤처",1,0
337,동주,"펜을 든 동주와 총을 든 몽규. 비극의 시대를 살아가는 둘의 방식은 달랐지만 같았다. 동주는 시를 통해 아파했고, 몽규는 행동으로 저항했다. 일제강점기, 평생을 함께한 친구이자 라이벌이었던 빛나는 청춘들의 진짜 이야기가 시작된다.","사회 이슈 드라마 장르 영화, 드라마 장르",1,0
338,이스케이프 룸 2: 노 웨이 아웃,게임이 또다시 시작된다. 악몽 같은 죽음의 미로에서 탈출했던 생존자 둘. 하지만 이번에는 퍼즐 설계자가 더 장대하고 사악한 계획을 품고 있으니.,"미국 영화, 호러 영화",1,0
339,빌로우제로,"혹한의 밤, 산간 도로를 달리던 죄수 호송 차량이 불의의 습격을 당한다. 겨우 살아남지만 재소자들과 차량에 갇힌 경관 마르틴. 차 안에는 탈출을 감행하려는 재소자들이, 밖에는 정체불명의 공격자가 도사리고 있다. 어떻게 벗어날 것인가.","스페인 작품, 액션 & 어드벤처",1,0
340,알피니스트: 마크-앙드레 르클렉,"베일에 싸인 솔로 알파인 등반가, 마크-앙드레 르클렉. 그가 세상에서 가장 혹독한 빙벽을 오르는 대담한 도전으로 영웅이 된다.",다큐멘터리 영화,1,0
341,유전,"죽음은 끝이 아니었다. 돌아가신 어머니의 그림자에서 벗어나려 발버둥 치는 애니. 곳곳에 남아 있는 알 수 없는 흔적과 생생한 악몽까지. 도망치려 하면 할수록, 대를 이어 내려오는 치밀한 계획이 그녀의 목을 더 강하게 조여 온다.","미국 영화, 호러 영화, 인디 영화",1,0
342,바람의 검심: 전설의 최후편,"일본을 혼돈으로 몰아넣으려는 절대 악 시시오. 그의 반란 계획을 막으려면 필살기가 필요하다. 그래서 검술 사부를 찾아간 겐신. 최강의 오의를 전수받고자 수련에 임한다. 정부 전복이 코앞에 다가온 지금, 나라의 운명은 겐신에게 달렸다.","일본 작품, 시대물, 액션 & 어드벤처",1,0
343,나랏말싸미,"문자와 지식이 권력인 15세기 조선. 새 문자를 만들어 백성들에게 지식을 나눠주려는 세종은 사대부의 반발에 부딪힌다. 그러던 중, 한 승려를 만나면서 한글 창제의 숨은 이야기가 시작된다.","시대물, 드라마 장르",1,0
344,극장판 포켓몬스터: 너로 정했다!,"포켓몬을 받는 날인데 그만 늦잠을 잤네. 결국 마지막으로 남겨진 피카츄와 파트너가 된 지우. 피카츄의 고집 때문에 한바탕한 뒤 전설의 포켓몬 칠색조를 목격한다. 우리, 이 포켓몬을 찾으러 가볼래? 칠색조를 만나서 배틀을 해보고 싶어.","일본 작품, 비디오게임 원작 애니메이션, 액션 애니",1,0
345,파워 오브 도그,권위적이지만 카리스마 넘치는 목장주. 그가 동생의 새로운 부인과 10대 아들을 잔인하게 조롱하고 괴롭힌다. 오랜 세월 숨겨져 있던 비밀이 수면 위로 떠오르기 전까지.,"미국 영화, 서부 영화, 도서 원작 영화",1,0
346,오펀: 천사의 비밀,"아이를 잃고 슬픔에 잠긴 케이트와 존. 아이에게 못다 준 사랑을 다른 데 쏟기 위해, 고아원에서 9살 여자아이를 입양한다. 또래보다 조용하고 조숙한 에스터. 하지만 에스터가 집에 온 이후, 부부에게 가슴 철렁한 사건이 잇따른다.","미국 영화, 호러 영화",1,0
349,타고난 재능: 벤 카슨 스토리,존스 홉킨스 병원에서 수많은 난관을 극복하며 의학을 공부하고 생명을 살리려 애쓰는 벤 카슨의 투쟁기가 펼쳐진다. 실화를 바탕으로 한 드라마 장르의 영화.,"사회 이슈 드라마 장르 영화, 실화 바탕 영화, 미국 영화",1,0
353,터널,터널이 무너졌다. 갑자기 쏟아진 콘크리트 잔해 속에 고립된 정수. 가진 것은 생수 두 병과 딸의 생일 케이크뿐. 더딘 구조작업과 죽음의 공포에도 희망을 잃지 않은 남자의 생존기가 펼쳐진다.,"도서 원작 영화, 스릴러 영화",1,0
354,콜래트럴 데미지,폭발 테러로 가족이 죽었다. 그러나 정의 구현엔 관심이 없는 정부. 절망에 빠진 한 남자가 복수를 위해 콜롬비아로 떠난다. 누군가는 반드시 놈을 응징해야 하기에.,"밀리터리 영화, 미국 영화, 액션 & 어드벤처",1,0
355,오션스8,"출소한 후, 메트로폴리탄 갈라에서 어마어마한 목걸이를 훔치기로 단단히 결심한 데비 오션. 여자 7명을 모아 대대적인 강도 작전에 돌입한다.","미국 영화, 스릴러 영화, 코미디",1,0
356,마이펫의 이중생활,"주인 잘 만나 뉴욕에서 제일 복 많은 개라고 자부하던 맥스. 완벽한 견생에 금이 가기 시작한다. 주인이 유기견 보호소에서 뜨내기 개를 데려오면서. 형제처럼 사이좋게 지내라는데, 우애는 개뿔. 누가 이 집의 실세인지 확실히 보여주마.","가족 영화, 미국 영화, 코미디",1,0
357,퍼펙트 스톰,"근래 어황이 신통치 않았던 어부. 만선의 꿈을 위해 기존 항로를 벗어나고, 거대한 폭풍 속으로 위험천만한 항해를 계속한다.","실화 바탕 영화, 미국 영화, 도서 원작 영화",1,0
358,나이트 티스,"핫한 파티장까지 안전히 모시겠습니다! 아름다운 두 여성을 승객으로 태운 운전기사. 그런데 이 둘, 왠지 모르게 수상하다. 불길한 예감은 정확한 법. 오늘 밤, 살기 위한 발악이 펼쳐진다.","미국 영화, 청춘 영화, 스릴러 영화",1,0
359,킨: 더 비기닝,디트로이트 거리에서 다른 차원의 무기를 발견한 외톨이 소년. 비밀스러운 전쟁에 휘말리면서 전과자 형과 함께 쫓기게 된다.,"SF 영화, 미국 영화, 액션 & 어드벤처",1,0
360,배틀 로얄,등교 거부 학생 급증과 극심한 학생 범죄에 직면한 신세기의 일본. 정부는 해결책으로 ‘BR법’을 제정한다. 법안에 따라 무인도로 옮겨진 중학교 3학년 한 학급 학생들. 이들은 살아남기 위해 게임을 시작해야 한다. 잔혹한 살인 게임을.,"일본 작품, 도서 원작 영화, 액션 & 어드벤처",1,0
361,창궐,세자의 죽음 후 귀국한 왕자. 그가 다시 밟은 조선 땅엔 피비린내가 진동하고 있다. 밤마다 나타나 미친 듯 물어뜯는 야귀 떼로 인해 온 백성이 피를 흘리고 있었던 것. 하지만 나라를 피로 물들이는 것은 야귀 떼만이 아니었으니.,"시대물, 액션 & 어드벤처, 호러 영화",1,0
363,극락도 살인사건,"끔찍한 살인 사건이 발생한 어느 고립된 섬. 사건의 진실이 미궁에 빠지던 찰나, 마을에서 쪽지 하나가 발견된다. 극락에서 지옥으로 바뀐 이곳에선 모두가 피해자일 수도, 범인일 수도 있다.","미스터리, 스릴러 영화, 호러 영화",1,0
364,더 하드 웨이,루마니아에 임무를 수행하러 떠난 동생. 미지의 인물을 쫓던 그가 싸늘한 주검이 되어 돌아왔다. 누가 그의 목숨을 앗아갔나? 복수를 위해 전장에 다시 발을 들인 전직 군인. 동생의 생전 파트너와 협력해 베일에 싸인 적을 찾으러 나선다.,"미국 영화, 액션 & 어드벤처",1,0
